mag_x (uT),mag_y (uT),mag_z (uT)
1.561764654953984355e+01,-1.341716579365419548e+01,4.646558189288951013e+01
1.537408652576448453e+01,-1.341444681995944421e+01,4.700947349447783807e+01
1.616352388899134951e+01,-1.367312032193882665e+01,4.682461304194178808e+01
1.580444413546661409e+01,-1.318497834493009435e+01,4.708326377173766986e+01
1.549193222478226417e+01,-1.342661265105792268e+01,4.690410094125726914e+01
1.592595944025962496e+01,-1.346339405185854332e+01,4.681900052393548606e+01
1.599977250768007941e+01,-1.358581833244963910e+01,4.712748018675904405e+01
1.581557998000952736e+01,-1.301563683019596773e+01,4.711622032654536696e+01
1.578761079433094672e+01,-1.371308790207904238e+01,4.676908744900499215e+01
1.594016291217286785e+01,-1.378121485627992371e+01,4.710081063215665154e+01
1.566874662448521605e+01,-1.338299053964154872e+01,4.711422422960988143e+01
1.572798952295389974e+01,-1.370735357877919114e+01,4.682271960947299050e+01
1.607991321702601439e+01,-1.321120327915223314e+01,4.725732423537917981e+01
1.576843294646438487e+01,-1.320108338404843096e+01,4.700674843185193907e+01
1.606139720390478942e+01,-1.320075047832346193e+01,4.711836038219434641e+01
1.586850140202499659e+01,-1.343000309892698318e+01,4.715960980360286214e+01
1.597346351507093054e+01,-1.348454121550711449e+01,4.672378749467695513e+01
1.596676794076693895e+01,-1.318028212928166276e+01,4.737046470378894014e+01
1.597522310619423891e+01,-1.337417337349881130e+01,4.699204840559741569e+01
1.604181862444939100e+01,-1.330025403675482387e+01,4.692048684595575736e+01
1.602348785204121739e+01,-1.319764062237357827e+01,4.692007952223575273e+01
1.573368796438691497e+01,-1.354114345195129765e+01,4.646788286979690241e+01
1.546658428392186835e+01,-1.333209878881118726e+01,4.706864213326459634e+01
1.597763364595908619e+01,-1.306589880245426905e+01,4.710418351347630761e+01
1.595246515081247551e+01,-1.334994448975540138e+01,4.683429188592907622e+01
1.602022533337673593e+01,-1.298761154201682544e+01,4.656444543189530094e+01
1.594414255585972917e+01,-1.309832501783004766e+01,4.726513006853502930e+01
1.566638083340579612e+01,-1.363238117605288124e+01,4.673701403099485674e+01
1.600648595226443760e+01,-1.358560882586889562e+01,4.711659499385282857e+01
1.611931653711917534e+01,-1.309812744958578357e+01,4.699233269538655122e+01
1.641930744360038474e+01,-1.334773366208333023e+01,4.744775759161911566e+01
1.607686515114878034e+01,-1.347632760499799787e+01,4.672841066230164841e+01
1.601941177654563830e+01,-1.335434820256861066e+01,4.670526916448427812e+01
1.599069307194438316e+01,-1.305481276872341923e+01,4.709242953840193735e+01
1.566410483447722157e+01,-1.337563461068130088e+01,4.689714491509432293e+01
1.587922942388751046e+01,-1.315556214860731465e+01,4.688006553296813195e+01
1.570376332138254938e+01,-1.333401367370675672e+01,4.678517599592841947e+01
1.602172796573895042e+01,-1.302871213712829324e+01,4.719026546797520183e+01
1.545852067581135891e+01,-1.334550157906583401e+01,4.714330468546867792e+01
1.616561136305168844e+01,-1.367386180299025256e+01,4.739875712274830022e+01
1.543187749590557090e+01,-1.314731420178133980e+01,4.701101649579769060e+01
1.612855935068634494e+01,-1.308762727767576983e+01,4.688012306559166831e+01
1.581213553549402206e+01,-1.311645805615666127e+01,4.713176977774580934e+01
1.576220135353356433e+01,-1.332143949552114037e+01,4.676555710255050968e+01
1.601476678397146713e+01,-1.352721858660473586e+01,4.663635392781245770e+01
1.599367839134527181e+01,-1.321996509089059657e+01,4.747636102867505059e+01
1.599041371866795380e+01,-1.362760429411443752e+01,4.687519920828626852e+01
1.587546652644912193e+01,-1.342091938805918971e+01,4.708960947263521035e+01
1.579540080381363509e+01,-1.342312427026856270e+01,4.689017229018026001e+01
1.579551765645583572e+01,-1.334521766631637973e+01,4.702419492841597304e+01
1.598919389771468502e+01,-1.317971858459956636e+01,4.686632209796545823e+01
1.561924785638568913e+01,-1.345103745399874740e+01,4.719538804951734079e+01
1.599263329127611577e+01,-1.336910842117953102e+01,4.679484462284405311e+01
1.605941959855319823e+01,-1.321821727122476808e+01,4.715705604884282565e+01
1.582067919502661368e+01,-1.318577038144745650e+01,4.699527501184082467e+01
1.610839136078024225e+01,-1.312643790018970513e+01,4.698138187655256814e+01
1.585741339417270446e+01,-1.337682967041190096e+01,4.701502192220189613e+01
1.609115237197158521e+01,-1.350057004106603387e+01,4.693782762988683999e+01
1.586132518450124884e+01,-1.317498081116483455e+01,4.687506026304761519e+01
1.598772598862464278e+01,-1.338869846309707690e+01,4.695439547463359986e+01
1.577293378729383377e+01,-1.334777176996734127e+01,4.704078015872880059e+01
1.539549831745917530e+01,-1.333691453696669349e+01,4.674448719134658603e+01
1.533335158773658868e+01,-1.320383576226877231e+01,4.706511444329582616e+01
1.619296781193052581e+01,-1.353798317671157747e+01,4.705942370205246306e+01
1.636079126261818573e+01,-1.351242644214210387e+01,4.688876245406601129e+01
1.586485184677262339e+01,-1.315988547051756186e+01,4.684661707574669975e+01
1.585196105361514540e+01,-1.357547923883648089e+01,4.696935643586503772e+01
1.539478367492690758e+01,-1.351362163347344314e+01,4.695550939393685042e+01
1.563649176732498169e+01,-1.327702189528146803e+01,4.712273272959280490e+01
1.562085271314821888e+01,-1.298358579187569894e+01,4.722254436920669463e+01
1.572580049943968383e+01,-1.352009908672766514e+01,4.692408710547245221e+01
1.598406797881846231e+01,-1.316474585602068714e+01,4.721065225203808069e+01
1.560482836813722329e+01,-1.365113040995056615e+01,4.676169187744471145e+01
1.639398054564783180e+01,-1.312663598189636538e+01,4.706774686869658098e+01
1.609321263312566685e+01,-1.351396073361186012e+01,4.679560197719241899e+01
1.578738757018606975e+01,-1.309160667711593895e+01,4.688956863746824411e+01
1.582200559028670561e+01,-1.318661305015235463e+01,4.672751773595694402e+01
1.611964141727040811e+01,-1.363513120991932226e+01,4.673763944679606652e+01
1.621182627308203905e+01,-1.311932122933931666e+01,4.721139640987161812e+01
1.620014361776385314e+01,-1.350224390426823184e+01,4.709646657021741589e+01
1.583945583019045245e+01,-1.346655708058130685e+01,4.724300345634378573e+01
1.574710379520524306e+01,-1.298972113115604188e+01,4.677136844747329292e+01
1.612283757779951543e+01,-1.297484856336875225e+01,4.711486071059128022e+01
1.551459644226117796e+01,-1.309436230810911361e+01,4.713025181723418200e+01
1.578523759493168654e+01,-1.348113120400580733e+01,4.718031308907238497e+01
1.625311596252348068e+01,-1.339914517937187100e+01,4.693284901905335715e+01
1.639121239260618168e+01,-1.298536108489581409e+01,4.727929465090928574e+01
1.582933824899176223e+01,-1.313841182750557834e+01,4.662848969480889849e+01
1.558949297588012151e+01,-1.343543948421006995e+01,4.661443035307774352e+01
1.588542844686053712e+01,-1.307122394734389381e+01,4.708529106131494046e+01
1.619527212807011196e+01,-1.348045511944421548e+01,4.685798965817342321e+01
1.572598421093517018e+01,-1.336709317785101625e+01,4.709167520717042521e+01
1.585245781199157911e+01,-1.320769180026310963e+01,4.654062706950730188e+01
1.613603889570688210e+01,-1.325164648576375015e+01,4.691231740003144068e+01
1.592689957158489023e+01,-1.327884801639454082e+01,4.687926531745461745e+01
1.580346864101326787e+01,-1.315200901352502427e+01,4.693505960235243180e+01
1.577071734889203114e+01,-1.324137038565666558e+01,4.714401186957739043e+01
1.581263319656522803e+01,-1.336430425992951321e+01,4.712307296190100914e+01
1.588635711897750014e+01,-1.327250038043680114e+01,4.717936454277825931e+01
1.588166918412367679e+01,-1.303886485073899237e+01,4.679767318207722582e+01
1.600209735103983633e+01,-1.343931747284684519e+01,4.717939038160196930e+01
1.550781657066189645e+01,-1.279295545528043476e+01,4.706593208151479502e+01
1.626356646639381864e+01,-1.316347278457895165e+01,4.694882827498365430e+01
1.566360346240011303e+01,-1.336675768108333706e+01,4.700331968298258545e+01
1.588437528800584886e+01,-1.354607067834124301e+01,4.718310839685398861e+01
1.622680082871749718e+01,-1.330529338496405778e+01,4.693604394305143046e+01
1.628657193007139625e+01,-1.319819894802184734e+01,4.702288520778892433e+01
1.577513588918355047e+01,-1.296371325897940352e+01,4.676667302913927671e+01
1.598898192187628631e+01,-1.307051831401194875e+01,4.678188942107978932e+01
1.618065374152019231e+01,-1.340082711687669992e+01,4.712864919993669588e+01
1.595942757936873235e+01,-1.325248015411101754e+01,4.686330218452194174e+01
1.576687411361195856e+01,-1.293681824654966839e+01,4.726342478286674975e+01
1.589402776167911568e+01,-1.340219438094009163e+01,4.733143223414718648e+01
1.596430562635157635e+01,-1.304685240670202795e+01,4.673272412034452827e+01
1.614299830698048765e+01,-1.333885578280166939e+01,4.680337840980337916e+01
1.602593819755887949e+01,-1.349908853643874274e+01,4.694309395715143296e+01
1.601167531150873202e+01,-1.332257462414104054e+01,4.693769266375139892e+01
1.592827028301914183e+01,-1.323787364876570649e+01,4.678618127040661534e+01
1.603869535333954133e+01,-1.319288473295748254e+01,4.705596916952887199e+01
1.566982123863423482e+01,-1.321292095749213935e+01,4.698649204537568380e+01
1.616867005756031261e+01,-1.292769288383825277e+01,4.725852084294596978e+01
1.596121753351471639e+01,-1.299015926531980547e+01,4.693613528734402962e+01
1.591332538077883996e+01,-1.341550818913601439e+01,4.691022757416560296e+01
1.644206588283942239e+01,-1.338464665212437943e+01,4.728473796105818394e+01
1.576635875762896788e+01,-1.336077127477143023e+01,4.691381266261735306e+01
1.602567841141026506e+01,-1.339936450141535396e+01,4.718263990887821535e+01
1.586642943148033424e+01,-1.302450435080119107e+01,4.711970070286081125e+01
1.603444092994852355e+01,-1.319733813961007129e+01,4.665658416779633910e+01
1.563498183987086598e+01,-1.283870882821453030e+01,4.660873169876334998e+01
1.595829121270641160e+01,-1.319593988607044999e+01,4.657348104499835983e+01
1.585918218190943740e+01,-1.316623833941297406e+01,4.672963871959495918e+01
1.598838289296888426e+01,-1.324602358423246784e+01,4.692175782721497512e+01
1.564781721978886786e+01,-1.312823859441038543e+01,4.722336002062223770e+01
1.624815883013555506e+01,-1.302138842633574711e+01,4.723856425916007140e+01
1.585777077478037711e+01,-1.314799027156952427e+01,4.693979359734372991e+01
1.599425914121930248e+01,-1.315286161145359500e+01,4.692405833619050526e+01
1.624329635923075799e+01,-1.332681038015007502e+01,4.727353940055259329e+01
1.597790142059453977e+01,-1.308475005255589352e+01,4.685475337081302882e+01
1.612063237845016772e+01,-1.336272082855106191e+01,4.714442434268281090e+01
1.593453176848906239e+01,-1.286430528097272408e+01,4.667231502254325903e+01
1.602262502398941990e+01,-1.306808522167680309e+01,4.691686770829250008e+01
1.568788889808178766e+01,-1.321202915208255568e+01,4.665213743281704950e+01
1.594631151043009254e+01,-1.304579487949496119e+01,4.692091492678283515e+01
1.575843343300154586e+01,-1.353502998644051836e+01,4.693560848708293776e+01
1.569174233429995446e+01,-1.315517294822674366e+01,4.683886414922825026e+01
1.619707106199712854e+01,-1.334361258683612839e+01,4.690938926379697449e+01
1.585048505139277175e+01,-1.320589135059858066e+01,4.695931469819881698e+01
1.586147534755324173e+01,-1.309792369365387188e+01,4.669690638786085657e+01
1.609134271402038152e+01,-1.326360577408583197e+01,4.709367513031719454e+01
1.555934727856351074e+01,-1.336975460749489386e+01,4.668991754136418137e+01
1.580082062829671052e+01,-1.322740822692895257e+01,4.741807979329256284e+01
1.609389109082407288e+01,-1.321773466306897049e+01,4.671438690883524458e+01
1.598851080353997567e+01,-1.311330682854300278e+01,4.669778754749740557e+01
1.593730951734970702e+01,-1.328223599982699987e+01,4.704928115097476393e+01
1.626832592039986736e+01,-1.291869481746832449e+01,4.723960993407364128e+01
1.580468349112014970e+01,-1.312765388914345799e+01,4.677557576300748110e+01
1.588196535097041284e+01,-1.302396215505644506e+01,4.670319105239973823e+01
1.592740515591492745e+01,-1.294556656169186049e+01,4.688597255636180705e+01
1.580595015722527563e+01,-1.344211318318603610e+01,4.677485601214115007e+01
1.615196146151436096e+01,-1.298499013347291253e+01,4.653850410372334068e+01
1.595043044667596455e+01,-1.329952205631811424e+01,4.705030293790053264e+01
1.581860958147099261e+01,-1.339248398311019983e+01,4.723705558299254648e+01
1.633777461527862940e+01,-1.334524145235868176e+01,4.700146830251755148e+01
1.583616370115560557e+01,-1.330009596729348864e+01,4.701657025823741520e+01
1.549735434461183026e+01,-1.308834355713755571e+01,4.699032721073032093e+01
1.573354871248393394e+01,-1.320071466746598432e+01,4.668375501362682911e+01
1.614334259645826108e+01,-1.324717405669207793e+01,4.674884153522964425e+01
1.582513912221467933e+01,-1.294668176119449576e+01,4.714445817762210567e+01
1.582042534467061579e+01,-1.355548085284061344e+01,4.708880555428874715e+01
1.607702561739900560e+01,-1.347940607487450038e+01,4.719594648652464741e+01
1.556496958370375339e+01,-1.330763702591301545e+01,4.691925174732519821e+01
1.593030814942550855e+01,-1.333003730660379205e+01,4.689689962074611884e+01
1.587288983788186592e+01,-1.298983810906425873e+01,4.647704750694156672e+01
1.571515008832071203e+01,-1.349932590723633119e+01,4.708557870536011336e+01
1.590449179907103705e+01,-1.301716766687226112e+01,4.694078636670293747e+01
1.599253825802873763e+01,-1.337821474516137954e+01,4.722416494004362875e+01
1.623362615461386582e+01,-1.348778248521940526e+01,4.699702950289333359e+01
1.607181973199764613e+01,-1.343153388148285288e+01,4.715835489709143502e+01
1.590348702552323168e+01,-1.321530501685239933e+01,4.666177110969732666e+01
1.609068131278608860e+01,-1.303942586205337584e+01,4.681771257391864793e+01
1.598307738911679543e+01,-1.327446698947856518e+01,4.679706348554542217e+01
1.588750793304504150e+01,-1.358513864371725255e+01,4.706290030795425139e+01
1.596872701997659050e+01,-1.350777043623128293e+01,4.673547900212020068e+01
1.584943500720841669e+01,-1.343112364094889699e+01,4.672955633217841864e+01
1.585690817783832074e+01,-1.303196098873315911e+01,4.689054965274403486e+01
1.598374824685248186e+01,-1.357938402790479770e+01,4.710794237556859798e+01
1.558412917736928804e+01,-1.344755755874284020e+01,4.679392866931249273e+01
1.613821512686277870e+01,-1.326924935070998757e+01,4.686328798881681479e+01
1.595154685286748553e+01,-1.315819821462568306e+01,4.706416053255001231e+01
1.573333168921200631e+01,-1.317897406164855312e+01,4.671506608641011837e+01
1.604120853354449494e+01,-1.338195812893607517e+01,4.721935551566821943e+01
1.583018513794730353e+01,-1.342878530017153516e+01,4.696144144578567392e+01
1.613050917479424484e+01,-1.296847315938009082e+01,4.718774370307624366e+01
1.579580754252077668e+01,-1.332335649559050594e+01,4.687148669083205021e+01
1.575205669258051522e+01,-1.348012840770664056e+01,4.676195101369806650e+01
1.548964899959202945e+01,-1.310446002199024917e+01,4.668534775967601291e+01
1.566074576761485559e+01,-1.303882702738369304e+01,4.712234062231199516e+01
1.615019262863926741e+01,-1.302495521156856917e+01,4.711431103571667478e+01
1.602750094843668194e+01,-1.297584934775269438e+01,4.652252578911344472e+01
1.595504983118392239e+01,-1.337057943891107037e+01,4.704193888166921766e+01
1.564123362346838952e+01,-1.312544850209864222e+01,4.664178794228016756e+01
1.618583233257669107e+01,-1.328103527428196706e+01,4.707228277897058177e+01
1.618018651030349631e+01,-1.280272513184403849e+01,4.695979892220021412e+01
1.591459673434321154e+01,-1.278947099292875578e+01,4.703368480178760080e+01
1.608179641798107440e+01,-1.303314730529762855e+01,4.688194444159156404e+01
1.578335933532506097e+01,-1.361878556316278122e+01,4.677010540007854900e+01
1.613063319947708152e+01,-1.287575314511596858e+01,4.682132022476100985e+01
1.633078446936902850e+01,-1.349480305846297057e+01,4.709340344309176629e+01
1.580843661223537566e+01,-1.327509404960387940e+01,4.709628020284956307e+01
1.584932052183421547e+01,-1.322733304767219309e+01,4.696384288269673135e+01
1.624443496144444410e+01,-1.330698954179865012e+01,4.696806599396686721e+01
1.568528181481234718e+01,-1.311878614021228096e+01,4.712382580199067661e+01
1.581926732418271264e+01,-1.321809301330422137e+01,4.671894371118351330e+01
1.610634390851996400e+01,-1.304325673354434478e+01,4.688919388015579415e+01
1.617494964562196458e+01,-1.316597346472296515e+01,4.721531170753726059e+01
1.587198814136932157e+01,-1.354219665059324029e+01,4.680531267752250812e+01
