gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
3.658232102460157176e-02,-3.460162890416542542e-02,-6.617638831677180589e-02
7.252935509919883339e-02,-2.662772501616495271e-02,3.046644465517101691e-02
-4.428000013119325756e-02,-9.891895581421188046e-04,-8.828873586396782103e-02
-2.204988628020721625e-02,2.034869770551455195e-02,-8.064869095324904424e-02
2.139739179638416172e-02,-1.262789474497966885e-02,4.142871602796454472e-03
-4.070485322691957258e-02,6.043501890625199019e-02,-3.508822523166230806e-02
4.511846635341153905e-02,-2.722754265329227746e-03,7.911058401078301106e-03
6.121726574949502842e-02,-5.201164629616236712e-02,-4.825292756832014196e-02
3.559118628248516408e-02,-4.059515284793006884e-02,-3.332258982902709253e-04
-2.828745575702073037e-02,-2.001645484761097743e-02,-5.992569257593093057e-02
-2.771049298267419872e-02,-5.024326235169804949e-02,3.933424928590276322e-03
-1.816209703834670633e-02,1.495609941011831132e-02,-8.191431493611579448e-03
1.652815340337743591e-02,-6.977931612484047919e-02,-1.256619408514643432e-02
-2.190541269636256047e-02,1.950169167512853449e-02,-3.694023210115792571e-02
2.064159619781762850e-02,-4.621178215691498781e-02,7.251797692195438051e-03
-5.760599355221755064e-02,3.656361133248620804e-02,-3.442112417317026024e-02
1.208414722042407304e-03,-3.320500441145590731e-02,1.664454579809008031e-02
-8.376482050906791654e-02,-3.110554273261427992e-03,-1.513479733907879127e-02
-1.865951363637307833e-02,-6.530417370557238532e-02,1.840105524288720290e-02
7.311849231330551369e-02,8.831345262759485171e-02,-1.089972684567458959e-02
3.106241748727505900e-02,7.011054060738500238e-02,-8.392526149336689695e-03
1.021078357964752686e-01,-1.005948520375131022e-01,1.805654744927567487e-02
4.959407467636906507e-03,-2.625048756909030209e-02,-2.331454291472413037e-02
-5.670225106162585108e-04,-2.828374966950825652e-03,3.886905081287121960e-03
2.422837190689949155e-02,-1.767317933957406398e-02,-3.922684396783691213e-02
-5.251634639495413037e-02,-1.863205353697532096e-02,4.438722248415398475e-02
-3.142649156929983294e-03,1.942372362177261294e-02,-5.870758689184065945e-03
-6.465832812139082897e-02,2.928489213848878975e-02,-3.675843696500567803e-02
3.695721974170874252e-02,-5.037016930422085793e-03,1.701859337945734948e-02
-2.897779672530610695e-02,-1.009088593756818537e-02,-4.427519192711992790e-02
3.477238842396435103e-02,3.083691581684545532e-03,5.895046797505654884e-02
4.494914806604963925e-02,-4.292432899504923516e-02,3.988612188555511195e-02
2.295983751264196043e-02,-4.939494354990136421e-02,6.718918752144039698e-03
4.517703803606083757e-02,2.643749775091324555e-02,-2.693761497086314197e-03
-2.928321575403729227e-02,1.773668843706035711e-02,-1.779417081035285925e-02
4.762351774215887318e-02,8.654561033568347606e-03,-3.533446037590488864e-02
6.035729426286697008e-02,-8.018377096557043754e-03,-1.281105764108123046e-02
1.190982092911905058e-02,2.805105232270919263e-02,1.641754119330209385e-02
3.982499587833992008e-03,-9.850028802336157838e-03,-2.714393666952970643e-02
2.617083089602666168e-02,1.835105221329677572e-02,-8.676714818764579007e-03
1.146105344214883894e-02,-3.407123834189486333e-02,-2.665348875089288902e-03
-7.403930157795576492e-03,7.693663903913674704e-03,5.624384659347681642e-02
3.664371918195892530e-02,-3.010334034794854424e-02,-7.237829921692502666e-02
2.123316689880270017e-02,-7.575312365870655665e-03,2.853312435707072020e-02
1.359935761547876286e-02,-5.352100476920277489e-02,-6.090299128583823857e-02
3.480664156256384634e-03,1.251341164382175491e-02,-1.172521357080145814e-02
5.788226170491945349e-02,-4.786812374830839989e-02,3.382138445552410055e-02
-1.402193343969992175e-03,-1.935996883264837903e-02,4.245568092247499481e-02
-2.364175786050672773e-02,-5.959781501434457257e-02,-5.296908236624309901e-02
-6.020903124903189546e-03,5.993792983244600062e-04,-3.269712698479224078e-02
2.695101480155996654e-02,-1.181147859059130667e-01,5.013871468937143583e-02
-1.766849874959361757e-02,-1.956780956952442266e-02,-5.621705577056856223e-02
1.218424085988932190e-02,1.676753567465584169e-02,-8.893784854713891741e-03
2.414946666238052680e-02,1.105763703417552007e-01,8.571512429356088758e-02
4.302759707702708686e-03,-2.350834938824286971e-02,3.956746331072134165e-02
-4.891910229479324614e-03,-2.096365966645788448e-02,5.641480956644481792e-02
-2.212219704422372507e-02,1.861181611658051585e-02,-5.564280632811171093e-03
-3.967620764949685019e-02,-4.249602772117237227e-03,-4.236031128722205635e-02
1.254174981177295402e-02,-3.174125787984016789e-02,-2.791288672475922272e-02
8.992688025780557143e-04,1.914732594961921462e-03,-1.091300290633985884e-02
-3.284126648854199162e-03,1.173093587290393279e-02,3.526698044929019865e-02
1.568011499330081160e-02,3.869910265114185483e-02,6.155484255021680985e-03
6.157698064788946768e-02,7.187527906846888359e-03,4.029420026192537252e-02
6.699935495827857856e-02,-6.450550061525904370e-03,-2.824700041419009149e-03
-2.986615817197569786e-02,3.246014178944428563e-02,6.294192071270576783e-03
5.925148968388230242e-02,3.585629111935775132e-02,-2.676481679774253553e-02
-3.159915758367097972e-03,-8.000128514921538148e-03,-3.437858476219894915e-03
3.162796613536860563e-02,-5.396113746288909441e-02,6.203825531275666133e-02
-1.100107250331989334e-01,7.275655464133863604e-02,8.428444741405988205e-02
-2.429810331565144393e-02,-4.996858504524905736e-02,-4.934813841211319052e-03
-3.457600082438393695e-03,-7.508925510720661223e-02,-1.364471184262539515e-02
3.739467268536805084e-02,-5.201032332366218279e-03,4.749714204182209354e-02
3.638678938866273666e-02,-6.386705877951573754e-03,-5.545994716450066558e-02
2.376966731575810843e-02,-8.290002651806600842e-02,-7.775302751810012070e-02
-2.138716087977667046e-02,1.205500376604187913e-02,-3.482681329880685933e-02
-4.411764511196228779e-04,2.218534651479434766e-02,-2.450257329272230897e-05
5.788675220554612838e-03,4.643210700477641562e-02,3.875866637112973523e-02
3.040152413524151512e-03,5.172226969712381828e-03,-1.742196766606274316e-02
6.245764743010665671e-02,-5.393671648033686317e-02,-6.445103920829711730e-02
4.664018774558559288e-02,7.593586285078430739e-03,-2.870328938703860244e-02
4.061272057191810808e-02,-1.588185203064598414e-02,3.687442139072182740e-02
-4.686905642455336390e-02,5.313567845511995430e-02,-5.049719921571664549e-02
3.822665592173289661e-02,1.743215916790804079e-02,3.744645339494315911e-02
-5.823325218932971087e-02,2.718782942910413086e-02,-2.138964558232193947e-02
-8.939898806915898624e-03,6.007945002923402444e-02,4.485063800003593476e-02
-3.457627586923815027e-02,-1.363795067847006250e-02,-2.728864295612098978e-02
-1.442372417897862941e-02,6.281749108094802914e-02,7.805539659853717727e-02
-1.714661187034047934e-02,4.061197555065731296e-02,-2.865207775786915087e-02
-8.657654534743053094e-04,5.107791136193594317e-02,8.438278219451100098e-03
-6.064667699111886412e-02,-3.050655160982173805e-02,1.019849457374769758e-01
-3.362762426105238289e-02,-2.639954252689220848e-02,-4.404000897455161156e-02
7.706024162459082505e-02,-2.260410907901161393e-02,-8.605210749191844269e-03
-1.964725875667383895e-02,-1.796890421941957708e-02,3.457942857221495830e-02
-6.447830458643066809e-02,1.362453819173408895e-02,6.547858050775962578e-03
-6.199397058756665052e-02,7.872916105055183245e-02,4.119005899661129511e-02
-1.350237333045235279e-02,6.034824805969797590e-02,2.250528461802988461e-02
1.621419311309583652e-02,1.252507923574439248e-02,1.275083350007307197e-03
-6.472995491286889259e-03,1.500753860079595374e-02,-3.390677415510646997e-02
1.444685551195508746e-03,-5.695109454490963864e-05,-6.234204717901693088e-02
1.193276299373905239e-02,3.186552751247018200e-02,3.460724244719631804e-02
-2.001731225226215452e-02,-2.766061962051513320e-02,1.352522266045579416e-02
-8.021026964129644721e-02,4.821187184197370940e-02,6.860066406549537865e-02
2.851458646161702040e-02,-3.625090777062651287e-02,-3.099602549058971118e-02
3.725343525031196701e-02,6.774999034521368702e-02,-5.037371624981899776e-02
-4.930130893230454114e-02,-1.607864586080695341e-03,-1.826843718620036958e-02
-3.510517479119982381e-02,6.275421203289988092e-02,-6.620896212532831338e-02
-4.388793007887819425e-02,4.796211802622032949e-02,-1.021117980125503533e-04
-1.069479922910284396e-02,6.568778239330567981e-02,3.154617796850859787e-03
-5.495012992046077738e-02,-7.271528562735023703e-03,-4.263743610640147175e-02
-4.052516397775138279e-02,8.008753009839532366e-03,-5.599362550809146299e-02
1.234933632563734070e-02,-3.541724180692432111e-02,3.073247458349722197e-02
-1.229886524510672222e-02,-3.183592203124234465e-02,-4.114266807997249420e-02
1.205806964949326064e-02,-3.558126888210182137e-02,5.564682008108370881e-02
2.261748100609925829e-02,4.549702767401293119e-02,-1.813744348197105297e-02
5.869847553734522730e-03,3.597875387578493983e-03,-2.397863793886429937e-02
7.157369125704021728e-02,-2.530944805351969737e-02,6.625406487112188436e-02
-1.356097700566684036e-02,-6.397365916228936467e-02,5.311472886888372012e-04
5.797916893439281766e-02,1.478221456228225213e-02,1.470696915617957477e-02
1.910562555104761834e-02,-1.611512919611723244e-02,-4.095029918230750493e-02
7.101014792376408521e-03,-3.561483356687872998e-02,8.724644832353942864e-03
-2.135435808200497956e-02,1.057445123564299677e-02,5.776932739998437427e-02
1.016656029054882962e-02,1.100844214450338691e-02,-7.433453861519329076e-02
-4.001302708266428476e-02,4.551896398406329348e-03,-1.193089256070022433e-02
7.081824495349048690e-03,1.914930149847729815e-02,-5.816726415468864014e-02
-2.078153562176746419e-02,-9.584917601536816975e-03,-3.932087505062762528e-02
6.532794679168600627e-02,2.590624652872801706e-02,-4.019320016645250987e-03
-9.770891893320666002e-03,-3.351973939774823691e-02,-3.217896252149604619e-02
4.615006637035588138e-02,3.258690645425373067e-02,-1.547227508923271558e-02
3.504556317184445019e-02,5.816084059549308204e-03,6.243725245432924648e-02
1.763916596409194695e-02,5.928822938400082898e-02,4.210096098181464325e-02
6.289255467052429216e-02,2.006776556712152118e-02,5.467898668818908098e-02
2.135514013741578523e-02,-8.459472834320816426e-02,1.999460824561438352e-02
4.591876513476702507e-04,1.491528686798264912e-02,6.232374653187966462e-02
-2.644605782298313848e-02,3.420101395027846936e-02,-1.093945468196843088e-02
-1.038010267029026712e-01,-3.739269449453443139e-02,-1.036352210830040338e-02
-1.167754812035188237e-02,5.713037635786229022e-03,2.188848614179609089e-02
3.053609307531996581e-02,-7.905135005071081342e-03,5.353145010058040637e-02
7.342586484260561763e-02,-1.644833152427846099e-02,-5.603849632638515516e-02
-1.828982516852310563e-03,4.176068173697561337e-02,-3.516437925127079839e-02
-6.381509595173501248e-02,-4.066984916629121614e-03,8.292366537121298453e-02
3.926835991691644823e-02,1.888319621222278241e-02,2.461320909307008337e-02
4.805343756431353086e-02,-3.178637754800223841e-02,-1.626166182031292540e-02
2.880480361555312618e-02,-3.486635768015075663e-03,3.260552210550005797e-02
-6.047304352557378998e-02,-1.118096168318009551e-02,-3.027356872887544074e-03
-5.399152668518401171e-02,9.848199737379884772e-03,2.350288023670153714e-02
-6.105954138688190341e-02,7.397314785553543715e-02,-2.450320661194234709e-02
-6.020117111484016986e-02,2.486927896901290624e-02,-1.837972542294578904e-02
-1.017140367888201384e-02,-9.378128461177838437e-02,-2.713159243039113284e-03
1.406473388007176183e-03,-3.924483964722523532e-03,-4.322431299475647248e-02
6.798783677231585998e-03,-1.464969676344912881e-02,9.858578536775047807e-03
-1.107951509086880712e-02,7.338160151115115902e-03,-7.700885608550678274e-02
7.949832968264426702e-02,2.534742373619184794e-02,-2.529355920280309047e-02
6.083230519378688556e-02,9.784041801263903583e-04,-4.512334822161652437e-02
3.429477556890012102e-02,-1.258807999599506275e-02,-1.746678161021440398e-02
3.630401025021457589e-02,-4.421192707382874676e-02,-3.440244728996080109e-02
-2.797810930735071533e-02,2.199953458842963255e-02,3.450149021298398733e-02
4.342937320424037489e-02,9.135876417086649659e-02,6.982212371376751714e-02
-4.167725618327702136e-02,-1.350173978364383257e-02,7.674872772768066842e-02
-3.394005385079561926e-02,6.054193279986263589e-03,3.378394280235793440e-02
-8.810306801856706421e-03,-1.217930130917704683e-02,-3.567449260621861212e-02
4.068186395739339413e-03,-7.230903726393869690e-02,-4.708389302088207551e-02
2.275477676650967951e-02,7.437998744758352043e-02,4.541751085180199821e-02
-4.089000878835757219e-02,-3.302779432224566079e-03,1.840168303386784804e-02
9.300094166556246988e-02,2.254030450679336481e-02,9.435905308382562182e-03
-7.506682722294612253e-02,-3.373118270673481495e-02,-5.776100186748604759e-02
5.015477724834439127e-02,-1.511697315268133168e-02,3.239856387273180177e-02
-9.937847888250956815e-04,-2.080476379927559752e-02,5.259316477482742225e-02
-2.162784807165946815e-02,1.464836470207847401e-02,-1.663763621256391517e-02
-4.447750681892216618e-02,-4.677884875448881132e-03,4.062858133885034057e-02
-6.216675325401896032e-03,1.044502785539593200e-02,4.807277668867497404e-03
4.160817765393363260e-02,4.941288619423352921e-05,-7.503980262555272340e-02
2.947222357533809886e-02,3.465233681068749516e-02,3.344119491746710277e-02
-7.596820257654816541e-03,6.299232822836244028e-02,5.081249035517650114e-02
2.607465182736461162e-02,-8.110946447475208751e-03,-3.975958407054653448e-02
-1.030413454456572953e-01,1.989779789721047090e-02,4.266390141172981404e-02
3.306711802789744081e-02,5.845716169305695264e-02,-5.292968264889617164e-02
-5.079542744460766729e-03,1.169354533974971758e-02,-1.391360244393574468e-02
-1.578986207496949762e-02,-3.485779603254515052e-02,3.914626864805670348e-02
6.216865092143646077e-02,-1.003540977118293556e-02,1.012995176653494131e-02
-3.372873178196449107e-03,-1.552506161386604279e-02,-1.301253613077297091e-03
1.379676616323343916e-02,-2.170441742039812272e-02,-8.541015995650174178e-03
-4.975870854719082609e-02,-3.487984772278267948e-02,-6.988080260379885000e-02
6.925083233158620295e-03,-6.804881407831696316e-02,6.240756873085514383e-02
-5.328212782777178025e-02,1.256284402605770990e-02,-1.162824422328612856e-02
-7.825509989800322197e-02,7.910088642978468920e-02,-8.092134854714170059e-04
5.924436236328266964e-02,4.050288409278919588e-02,-5.588396997693909768e-02
4.481699103460597133e-02,-4.510633316352104932e-02,3.074997044609984950e-02
4.802757755961569591e-02,-6.247681773955630208e-02,-1.580247857793137041e-04
-5.380107630170571226e-02,-2.494342994481602363e-02,-3.728295148575665185e-02
6.298840420217438618e-02,1.510983729119304113e-02,-2.729670505034886493e-02
-7.169653989379791426e-02,9.419872851154384094e-03,1.074993701211428634e-02
-1.595713887342085219e-02,-3.809841707975882008e-02,3.859648723129028430e-02
-1.264860459377637782e-02,-5.330565189713758201e-02,6.316908287590432269e-02
-2.776403140026266481e-02,2.427941039396218706e-02,-5.838622056733414750e-02
2.669020080730933123e-02,2.037781691673975007e-02,1.352879078383388903e-02
-2.370874577389190177e-02,5.829690400655684196e-02,-1.033599148831913922e-01
-5.486058235359622670e-02,1.184706061921692553e-02,2.071372181045112032e-02
-2.123854612660912994e-02,-5.363558186005952522e-02,-2.744816824619498302e-02
4.028842462708479531e-03,5.873052685003134904e-02,-8.776732365422585183e-03
5.292128696975596097e-02,2.733501836767865747e-02,2.203367097027979574e-02
3.533222533857235947e-02,2.248664692250582423e-02,2.906773255630506689e-02
-6.476635231953691008e-02,5.752841534801493573e-02,5.505998909671334929e-02
4.552813080514992589e-02,3.146591761101718426e-02,-3.811633892632818738e-02
-5.165713907125812215e-02,-3.529226036861576876e-02,-4.241679276132908488e-02
-4.576740736784463449e-03,-2.291475310038347535e-02,-2.952744166573477783e-02
-9.518702685458543420e-04,-2.315832539888737843e-02,-2.851577884524656228e-02
2.600501038534084111e-02,2.600242811853631375e-02,-3.992216098818119306e-03
7.232436658965271312e-03,3.151504983526609571e-02,-5.229303643219352510e-02
-1.176100068972481781e-02,7.807856280883163080e-02,1.004061233364269765e-02
3.019278922776104032e-02,4.125969663650255748e-02,-3.857647516603227716e-02
2.826188351015341757e-02,-1.074950641917012534e-01,4.648621247219020258e-02
-1.918138707551055402e-04,3.474116924949701563e-02,-8.144074930112402133e-02
-2.875085967484216793e-06,-4.296084975040843912e-02,-6.219270876944173188e-02
5.267797239919848329e-02,-9.144889375331215556e-03,6.352321337924496727e-03
1.730653175319673762e-02,1.773869449029648326e-02,-1.417089111104197219e-02
-9.103761989380589753e-03,3.913812642613279796e-02,8.292620118485832803e-02
6.010499671458646026e-02,5.564604909784485326e-02,1.041999267004163898e-01
4.674821096167681295e-02,-1.409947190042734524e-03,-1.148159271404373960e-02
4.696218427467667433e-02,3.060816405290307015e-03,5.279753511194221899e-02
-7.495423808398418708e-02,2.492735037046650559e-02,-5.040625396258480162e-02
-1.831609285167252977e-03,-1.144083635936735295e-02,-6.438039335783650452e-03
-3.991123850381569915e-02,3.225212830241160067e-02,1.655621113132898364e-02
-3.484282572931525490e-02,3.260653370588493388e-02,6.559092977999395058e-02
1.475109697328522845e-02,-2.136692201647408945e-02,-5.844374335594680614e-02
3.599170595022667483e-03,8.693323215548907912e-03,1.765946411442426839e-02
-2.151672860569162071e-02,-3.456236831605713489e-02,-5.284031004247962543e-02
-3.436510385122259342e-02,3.021443412685356766e-02,-5.369115884004757588e-02
4.183064644398519494e-02,7.458788157678782060e-02,1.359568628171515213e-02
2.372796118478394389e-02,-5.399098999565577622e-03,-7.891169221966967684e-02
8.485646772233906843e-02,-4.861770367213084226e-02,-1.751418795250579393e-03
-6.090861104683039512e-02,-3.798924851398867170e-03,-1.997314747115220765e-02
3.375342041275252586e-02,-1.075858988331580557e-01,-4.268231456931920187e-02
-2.813712227873283248e-02,2.791080789962615410e-02,-1.104984619498978679e-02
-5.813973906156423566e-02,6.251481412529467756e-03,-4.610169393765223972e-02
-2.201638409305857989e-03,-5.087725221699979788e-02,3.598279947672537032e-02
-8.145369264178661806e-02,-3.715092715506094351e-02,-1.886996443026222464e-02
4.137761016431071304e-02,-4.956285802620467168e-02,3.107444164124694569e-02
9.709808720105818358e-02,-8.762013349748916380e-03,9.267343342070837736e-03
5.947452470900221368e-03,-8.973607217273472936e-02,1.420117949156292879e-02
1.370251230964485666e-02,-9.411954360924187912e-02,-5.081115860351822361e-02
6.041097265702877889e-02,6.414809764522443232e-03,-4.526279310577167522e-03
-7.081479727887937670e-02,-6.535159153915093277e-02,-2.892275839530895204e-02
-2.289242367592621979e-02,-8.686653364336105465e-03,-2.711751983130964577e-02
2.258993632249880340e-02,6.093593719918190266e-02,5.379973093828428060e-02
1.424887081021227429e-02,-1.913677382702801827e-02,3.949403687318432665e-02
8.628828350543063172e-03,1.802566285206564159e-02,1.636325181420207608e-02
-1.238878536211823582e-02,2.709075527066240330e-02,-1.222319786692659289e-02
2.270577931661375490e-02,6.516265275050631134e-02,-1.305676387624684354e-01
-1.270890784087642250e-04,2.202904499372988073e-02,-3.699270003348882618e-02
-5.709020128152492157e-02,-1.164647189091013672e-03,-2.269491215483901772e-02
-7.216150739102963028e-03,-9.603205630949565585e-02,-3.191447607265404662e-02
-7.455520895388262348e-02,5.186248277992348138e-02,1.372547307209832229e-02
-8.610429377910962245e-02,2.099744879833675623e-02,2.264956289472758177e-02
-1.865262509543744174e-02,3.182044303246826106e-02,-2.948272617111723226e-02
4.251238715314255290e-02,1.087763247869533503e-02,-3.220087965864788793e-02
7.377503710489659305e-02,3.222780961111142237e-03,-5.421407375118578176e-02
5.872341549400310334e-02,7.295579194629524256e-02,-7.858744953424166846e-03
1.901380792200231887e-03,-2.235495396037095669e-02,-6.236094197196644096e-02
1.333311451480664878e-02,-1.335708680463086086e-02,-2.102307071596556248e-02
3.478662461115546167e-02,-5.024606917703445391e-02,-8.090097340980359486e-02
3.337766704991744493e-02,2.657262588471924480e-02,2.149690017973289111e-02
3.926639995995152149e-02,-7.343684003289512388e-03,-4.096386053169691344e-02
4.831958669206456655e-03,-1.040664552029236245e-01,-2.977199869770787329e-04
7.231163351860660704e-04,7.819153322392149996e-02,5.329446071597209594e-02
1.524525248288478678e-02,-3.589845325602287335e-02,1.210101806629308545e-02
-8.472725909879522121e-02,-1.464337124106566447e-02,-4.378191500427650734e-02
3.348584192673243615e-02,-1.963575861512659171e-02,4.796596422605019922e-02
-2.342943946679837408e-02,-7.058456560388180583e-03,2.906694941900779192e-02
-7.709331644455637289e-02,5.119649960044724002e-02,-2.181919756916512673e-02
6.530793678997789953e-02,4.824867836395060200e-02,-6.345205709218568191e-02
4.997775819466952762e-02,-6.428890558370507768e-02,-1.973412896573099873e-02
6.504843884184091651e-02,4.975423522717131036e-02,3.415561733801628780e-02
-7.145504584490068589e-02,4.661051069184434653e-02,7.258179026624876629e-02
-1.032524010238863518e-02,-1.541377803612702449e-03,2.024522725931721459e-02
3.862743680061730966e-02,-4.880468603439151731e-02,-2.482040999739305170e-02
-4.854473618894133979e-02,3.444459046370996341e-02,-2.913980945508059042e-02
6.548995078376747964e-03,-1.213834359568757848e-02,2.162032234019732602e-02
-2.156122065048938791e-03,1.824329181529164845e-02,-5.958116026637384766e-02
8.672880896437072662e-02,3.956107216444069291e-02,5.443420668791016520e-02
-7.487687128994618968e-02,1.169031743693168222e-02,-5.527054585930702172e-04
-1.637652931914295937e-02,3.042311759440382429e-02,2.608781770453100744e-03
6.317614869195707639e-03,2.717725795962647878e-02,-3.324929961021471508e-02
4.749332619540400785e-02,3.663976922087661646e-03,2.280858459189461299e-02
4.192225371108258825e-02,2.100239427179724158e-02,-4.835881341102097296e-03
-8.645920037028171842e-03,4.899345919273522670e-02,-3.492362856405482191e-02
9.537450020153978580e-03,1.422410624306660008e-02,-3.342889759725731214e-02
1.441432741430933445e-02,8.854218398907209853e-02,-2.797737012014539504e-02
4.119559122330397616e-02,-8.925066026171424999e-03,1.275290656134867029e-01
-2.669141038119999393e-02,-3.301318105497090538e-02,7.047571365412250675e-03
1.393868361306868902e-03,4.704482287204168195e-02,-2.531490859076550651e-02
1.971430781757296108e-02,3.248911663379690749e-03,-1.614049333016580670e-02
-6.366224461407407609e-02,1.655396342969225540e-02,-3.356890454033821525e-02
1.434087751714736847e-02,3.425060187204567730e-02,-1.886434252545481430e-02
-4.316578830610135614e-02,-6.725954049715565652e-02,3.019041376529778276e-02
-4.535976589132044955e-03,3.680538354487302571e-02,4.495402039174832554e-02
-2.175722313527218149e-02,1.674996993418164867e-02,-3.987357733475897781e-02
3.201610533355626897e-02,-1.243249097627769501e-02,-4.827193286111668147e-02
-2.307742369677181007e-02,-4.137472569022167951e-02,1.302973112993120915e-02
1.002822738941027206e-02,5.271163352828966281e-03,1.835287251480385504e-02
5.917262237319909773e-03,-1.889724511969469167e-02,-1.100419378937393666e-01
-3.326369376353050661e-02,-5.845800895182581142e-02,-2.484945966238282997e-02
-3.594730407023730232e-03,8.024869908589514836e-03,2.351362576433004350e-02
-4.879550600968971669e-02,-1.070849860315734037e-02,-3.544141742262223171e-02
2.332655651588663726e-02,1.054979034395120072e-02,-4.454420650803703891e-02
-6.376457210145310139e-02,1.171374233258654605e-02,-1.568030867411186052e-02
-5.857220672828777203e-02,-6.174249339445272988e-02,-4.775495553824452705e-02
8.061189035290872509e-03,-2.848125440151315357e-02,-1.822211534428203094e-03
6.255758270225962592e-02,-1.217099898775279576e-01,-4.950031550742891966e-03
3.859118872021181229e-02,2.221129070082756510e-03,1.998607270884281487e-02
4.252274695117791437e-02,-6.650100248120962296e-04,-1.963823640285136327e-02
-2.689081207969900439e-02,1.151713550799397107e-02,1.535777661805699974e-02
1.198274749180576644e-02,4.408432856689786100e-02,4.972683215941996887e-02
1.511781676646355502e-02,4.579307830148056542e-03,3.079103029255601809e-02
-4.550756125450081818e-02,-3.193180547788217888e-02,1.241081460068137361e-02
-5.048647688672323885e-03,-4.728123303084919016e-02,-6.656634504783064989e-03
-3.439378155327762338e-02,3.188260918064898114e-02,-1.217701004811455254e-02
8.557518763650970653e-03,-5.004253755814506294e-02,7.761365129830932741e-02
8.516621769807905529e-02,4.937668156442941159e-02,-1.098090188154571441e-02
3.898773313026852178e-02,4.111161551688287397e-02,1.360701643329254723e-02
-1.256937271951840199e-02,8.045916447346226907e-02,-3.923896221089515080e-02
8.964958114352498258e-03,1.106343442982714136e-02,-1.298803638586771940e-02
-3.280547070310584762e-02,5.627602550291447431e-02,-3.082668495854721386e-02
-1.107182162115108622e-02,3.913500603774462683e-02,-1.614396629384945436e-02
-1.445825699919903520e-02,-3.714278594467542577e-02,2.647882100553166154e-02
9.129492701261924950e-04,-5.842331521203639189e-02,2.491810294758493860e-02
8.995758253354910194e-02,3.155028624051646469e-02,1.049417373961603192e-03
-4.611025836291326313e-02,-2.658412986270922845e-02,8.013046279453393816e-02
8.886399257081283032e-03,-2.226291898189726448e-02,6.743516115600194094e-02
-3.021941892309416150e-02,4.093855766237455840e-02,1.514261806951254855e-02
4.631815633284583344e-02,9.180900796313710976e-02,1.124188157538163063e-01
6.412378457256156378e-03,-1.445905685697378845e-02,-9.027834455990212115e-02
8.674411521913068029e-04,-3.342777816578165750e-02,-2.050544629554752404e-02
-1.046894420447288220e-02,8.516027061705273848e-02,-2.006144372465104922e-02
-4.050495961283562957e-02,4.849714844776152611e-02,1.043305590494513282e-02
-2.549495522331264238e-02,-9.775250481859794338e-03,2.429380237755466090e-02
-6.413462577743725412e-02,-3.829904008206787974e-02,1.401517556755008326e-03
-9.059475890522211694e-02,-1.894791336404628643e-02,8.908132563990843467e-02
-1.050814856595174845e-01,7.030527260783217547e-02,3.731550748124376178e-04
-2.199978048019055055e-02,4.333848046751495597e-02,-3.517902374743739347e-02
3.413626379009476741e-02,-4.800759330316380774e-02,4.053048454051854342e-03
-2.726761947414766546e-02,-4.599557697130111922e-02,-4.776779756145550088e-02
-4.539634087009849356e-02,1.845064174584441774e-02,5.103779276787479349e-03
-1.034015617659984551e-02,8.038462975418320111e-02,6.140386577477091601e-02
-3.738339182825868579e-02,-2.593819839909474595e-02,3.683466690963745765e-02
1.345309570335147253e-02,1.488228447237232785e-02,-4.416258685110735493e-02
-1.043947259960904123e-02,4.985884942993944885e-02,-7.746195993112619041e-03
6.187731066003852691e-03,3.481924944007758899e-02,6.388960828700396277e-02
-3.445475066729229707e-02,-1.822317637642011795e-02,-4.653789850358467858e-03
-9.874099797633402453e-02,1.822213805791128636e-04,-8.054485766612629397e-03
-8.439134678587405930e-03,3.169380350568631877e-02,-9.224760076194736536e-03
-3.903958142374107376e-02,-2.035453719762711500e-02,-3.550634931871313876e-02
-4.090658662006956686e-02,-1.040830297610216837e-01,1.827044750867345187e-03
-4.685018623713235048e-02,4.265073418743202394e-02,-5.193458476386150768e-02
4.271507820812139866e-02,4.086320812795701807e-02,3.068596253463426720e-03
8.914978016349630469e-03,3.420220258248912043e-02,3.617799445356964516e-02
-4.210193561527045963e-02,-2.777916843032975786e-02,-1.340840736280649384e-02
1.179300583819199028e-02,1.834647821394027462e-02,-2.897226948643378749e-02
1.143032956928500925e-02,4.452214519993065445e-02,-1.059141535269614437e-01
4.209408589436982456e-02,-1.375438304764526427e-03,2.972836952348837866e-02
-6.514599379840170512e-02,2.580340075339045830e-02,4.500217855024179342e-02
2.256656997705411630e-02,3.122576039426755868e-03,-3.742704177119004268e-03
-1.414595870774168485e-02,5.019171071395010786e-03,-7.082397057887974967e-02
-2.891497186597479993e-02,-3.088441075750511869e-02,3.250059556317816487e-03
-6.333849448839141971e-02,8.238895066885905394e-02,-6.115716306620354314e-02
2.845998106654352988e-02,4.915642352764073436e-02,-7.259955264340524350e-02
-1.994249554972824315e-02,-4.208628895811959703e-02,1.570952553168443455e-02
1.650747951262030930e-02,4.678555574172318238e-02,2.470328537627730289e-02
-5.295352801628255661e-03,2.433471937857764611e-02,1.161696611518985567e-01
-6.163776400668730115e-02,2.153890520790765345e-02,6.038615488277618293e-02
5.998099074950560827e-02,-2.022703390759382838e-02,5.102833107985960820e-02
-3.277755853444156570e-02,-6.862109779089786525e-03,-6.309020848217578026e-02
-6.846173117935108743e-02,7.135113589088999675e-02,1.758771334569471639e-04
