accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
8.120856982130369300e-03,6.994962380310242901e-03,-9.803006109785030731e+00
-1.705658054222701069e-03,-7.781467998889526026e-03,-9.812617710975271024e+00
-3.570743548044971304e-03,2.800175124896620189e-03,-9.795854871120930341e+00
4.098375404425366048e-03,1.204321631894955495e-02,-9.791814005965225221e+00
-5.438623875402587727e-04,-3.729675202093839931e-03,-9.793765003958943893e+00
5.230559654851077954e-03,-8.893932581861030071e-03,-9.789028182392566890e+00
5.794938002147620101e-03,-4.956580315419398426e-03,-9.809885244205750254e+00
1.945960690721706444e-03,4.375167072103442584e-04,-9.800170094977717739e+00
2.377121566358731449e-03,-1.074848754215585594e-02,-9.801687635335344595e+00
6.281488076093223738e-03,-7.507106355471153966e-04,-9.796293478450676773e+00
-3.825492254315009371e-03,-2.086166555512821048e-03,-9.809068223678441001e+00
3.758333550361522835e-03,-2.605347462989410310e-03,-9.806136647718130206e+00
2.341723781232792360e-04,1.990764912588207161e-03,-9.797679910525623370e+00
-6.893787387265475942e-03,-4.442804122369775621e-03,-9.804336813405038598e+00
-3.325322668979929525e-03,1.434840258156854127e-03,-9.804602941572731822e+00
-3.078284328289051467e-03,4.542285139367737909e-03,-9.808675865805611238e+00
-8.651525759151685278e-04,-3.271042838772671157e-03,-9.795602152278698682e+00
4.728799658194071838e-03,-3.953450575264640457e-03,-9.795084948797715185e+00
3.490254356959999246e-03,6.488432349377936878e-03,-9.800191651816511751e+00
2.415750848415778532e-03,-5.374844216299213932e-03,-9.800660886113469417e+00
-2.852966073515695450e-03,-3.987564920170386801e-03,-9.794631406447541266e+00
3.041418964527899983e-03,3.706236119475974158e-03,-9.811285974791063680e+00
-5.841512148425754419e-03,4.047610710586129097e-03,-9.814711632265790797e+00
-4.647268534127800554e-03,-1.142713035823656170e-03,-9.803273323690071095e+00
7.786128365819473471e-03,-3.227152085430342980e-03,-9.801261400277542890e+00
-1.094522823225503941e-03,2.909466296439273611e-03,-9.798110705737235193e+00
3.981759926345838224e-03,4.976064449041734013e-03,-9.801955375190722464e+00
-2.326735909576904161e-03,-2.369418064659560130e-03,-9.801544015363178985e+00
-5.025978030004038706e-03,-6.387427710771885134e-04,-9.778571296880235408e+00
1.933290765014462854e-03,-2.307547243527163349e-03,-9.795508109585924217e+00
4.987502304925259949e-03,-1.241529020879721459e-02,-9.801785505241413787e+00
-2.583389475972876735e-03,7.957497554173617593e-03,-9.815640192827865818e+00
1.177402427504955183e-02,-3.420843321585606035e-03,-9.792445768057442379e+00
-7.030142194748460922e-03,-7.910686021148008798e-03,-9.801387039618372654e+00
-7.241881933213161621e-04,-3.399176619410449861e-03,-9.806389207590225254e+00
-5.161530137291126495e-03,-8.249781831799914839e-03,-9.810310316772703487e+00
-1.678538075353702480e-03,5.580833446201563758e-05,-9.813745538097384369e+00
4.380169335021833789e-03,-4.210997935414598388e-03,-9.805260334450617066e+00
1.302009493239802539e-03,-2.696720477919186103e-03,-9.804186220177379951e+00
2.565888637178492804e-03,2.567870896112886027e-03,-9.810599875112735901e+00
-3.677993611709795725e-03,-9.311182095691499308e-03,-9.809749173346579809e+00
-6.416741658471884768e-03,-7.531962783295351876e-03,-9.804952219136859881e+00
1.228166991110547085e-03,-2.897093020615313166e-03,-9.800752147954309379e+00
-5.425922417926574114e-03,-2.240286365589048805e-03,-9.797087293431781418e+00
9.262310594847628347e-04,-5.644532928086760937e-03,-9.806299184151852089e+00
6.317901402927657284e-03,1.128376484950253771e-02,-9.790612193237398841e+00
3.398180073839921801e-03,3.466807324234273679e-03,-9.798206693688715774e+00
6.005291342806904666e-03,3.029627339919302789e-03,-9.801780601930984105e+00
6.535781922801868178e-04,1.246200411761439657e-04,-9.814213140065891849e+00
1.064787632338038467e-03,4.923969439618343727e-03,-9.799361172862926850e+00
-9.953685673534206149e-03,-2.572910278021429964e-03,-9.794163128124889539e+00
-1.460480996604920120e-04,9.219017212350444010e-03,-9.805729337495074915e+00
6.501428135934344578e-03,6.506154545613021881e-03,-9.797531871633102796e+00
3.016832124312063788e-03,1.234724464090894078e-02,-9.798345050714674542e+00
7.306648892949786818e-03,-2.508847892916073793e-03,-9.816339030010279743e+00
-3.994273953502259361e-03,-1.340552389709540092e-03,-9.798492589219696569e+00
3.666008993063846113e-03,1.234412783599248909e-03,-9.796438238569958656e+00
-4.060783530451074659e-03,-4.044533874404123222e-03,-9.799316035535463598e+00
-2.018812369009951105e-03,1.217112552540021951e-02,-9.796421828423133249e+00
-6.572614726931532390e-03,6.868041477633570792e-03,-9.812013143834564133e+00
-1.245527141289135085e-03,-2.255480043145795775e-03,-9.790401041418649086e+00
7.575542499496244059e-03,-3.650058420091640182e-05,-9.793198571607307557e+00
1.540696206769627931e-03,1.129593639746291666e-03,-9.788356728846222765e+00
-3.715748523730210188e-04,1.024963860197034178e-02,-9.816321943653546711e+00
3.012241613600995238e-03,-5.880818099206304092e-03,-9.803893653019365217e+00
3.014779559501322426e-03,-3.014732666147909839e-03,-9.792234182364866868e+00
6.904208720816752860e-03,-2.398572846462035738e-03,-9.796411583426580805e+00
1.732141563972176878e-03,-2.523396260380521196e-03,-9.788208198685834915e+00
1.669599062406148951e-03,-6.577336561608463055e-05,-9.809961372177131267e+00
2.065445790640330504e-03,-2.212183680461660053e-03,-9.802748239408705544e+00
-1.298515995928555206e-03,9.041727400012147808e-03,-9.799321151087532655e+00
-7.093748448093042469e-04,1.187305232103678942e-02,-9.800614339284754450e+00
2.333148458533593423e-04,1.705287864247345773e-03,-9.800282974916472156e+00
3.947244576444997131e-04,-8.494772680270176388e-03,-9.793888060200485413e+00
-5.059402272275246356e-04,9.431201393409523875e-03,-9.793447532175058257e+00
-1.156151481149260418e-03,-5.720367430228919838e-03,-9.803235169148525330e+00
5.378350901601178322e-04,2.093724746017672483e-03,-9.800112731171710223e+00
3.892475508768212730e-03,8.429127298714943206e-03,-9.786615437915607174e+00
-1.900977300204018854e-03,-7.753906398478446933e-03,-9.808835153467361678e+00
-1.122050605968391438e-03,3.840617718856135371e-03,-9.807491170214683862e+00
-1.358191589270286341e-03,5.981442511222868734e-03,-9.808781692264329166e+00
3.893277359017610021e-03,-3.269255535301254269e-03,-9.800837349058538095e+00
-1.089983920183803905e-02,-4.741200470756740115e-03,-9.796059378633001913e+00
-1.076740168549084227e-02,-9.352950453033734290e-03,-9.800423821194952367e+00
2.888948842922635027e-03,9.318364977899728846e-04,-9.809474379087696150e+00
6.505636980527514622e-03,3.325201446570447573e-03,-9.808400764521225668e+00
3.667973062230167028e-04,5.705416539551120408e-03,-9.802826673821499526e+00
-5.202371621200317653e-03,-1.690110598093936016e-03,-9.808686574508440614e+00
-7.764876915230712814e-03,-1.763354159413769691e-03,-9.805234680227330912e+00
-8.605047759316024336e-03,-8.745363948719586319e-03,-9.783791828363375132e+00
-5.425317659286693628e-03,3.643281936949547845e-03,-9.791155483510371127e+00
-3.015786298866336094e-03,-1.604109823548324201e-03,-9.803116985388230731e+00
9.340261018846801599e-03,-4.906649492927815659e-04,-9.803433589184974650e+00
-2.560954833939529680e-03,9.474222977974162616e-03,-9.798747079251020509e+00
-1.022065255798768751e-02,1.083315356930386565e-03,-9.807102707300972000e+00
-9.021075428308621136e-03,1.358070723359736760e-03,-9.814749758201690710e+00
-4.194200696138859590e-03,1.746645016891278318e-03,-9.800557913904276219e+00
-6.463205588215178467e-05,1.096415397017174234e-03,-9.807737028150260272e+00
4.344997597727082855e-03,-4.511455689370092413e-03,-9.823753337855388068e+00
4.295958389914581040e-05,3.821126875013403524e-03,-9.806486501027116276e+00
-4.773120186726062184e-03,1.905499201193159957e-03,-9.794758624937301761e+00
-1.780854666219257830e-03,-8.611596254773659642e-03,-9.796389826532575285e+00
-8.713290060902118906e-04,7.063363559839429609e-03,-9.808316384491336137e+00
1.928358679514735304e-03,4.318382197012504350e-03,-9.802229637595063494e+00
-1.786405550010931789e-03,-2.364563046342076525e-03,-9.806643549770633683e+00
-3.149754552896137129e-03,-5.742672472878688344e-04,-9.802187742190364261e+00
-8.601557430271621410e-03,-1.518147679517460385e-04,-9.788036067243812255e+00
-2.597671003649286350e-03,2.244566553337679581e-04,-9.801991376052683336e+00
2.947853508283912309e-04,-3.860612655685193018e-03,-9.796065316494750874e+00
-1.155653605569131707e-02,-4.145860317168709283e-04,-9.803276431625159049e+00
-1.632407121594308189e-02,8.103743873885765892e-03,-9.812932206607838381e+00
-2.761260081682479113e-03,-1.899379703819825801e-04,-9.796395470571304998e+00
3.512651551721821756e-03,2.585590605427913122e-03,-9.813423287730394406e+00
8.633970175492685847e-03,-3.031538754418307193e-03,-9.803420214868848959e+00
5.470682313453685899e-03,7.588741167724289728e-03,-9.810077706645655482e+00
5.394191167191454911e-04,6.100864312994488080e-03,-9.795396634653927848e+00
6.773697645585796158e-03,-1.396839558762500008e-03,-9.798772414526990104e+00
5.975626719247068529e-03,-2.603644811059369416e-03,-9.793525279169053022e+00
8.665081966161752858e-03,3.679671726795206294e-03,-9.800497277857648015e+00
-3.928571956909860871e-03,-1.877309807788554762e-03,-9.803716087875049112e+00
-6.368711266577053824e-03,-2.086654396323771397e-03,-9.807083818906138006e+00
3.371941642307312199e-03,9.864657543102813356e-03,-9.805250133713887095e+00
2.551948570512243414e-03,2.619031383960590282e-03,-9.805172052781310654e+00
-2.189789019519257016e-03,1.864886803691675771e-03,-9.800644701735107489e+00
-5.042602583435550068e-03,-3.698179098511916729e-03,-9.793946212020840036e+00
6.500909403521976278e-03,3.070030823294252718e-03,-9.796235272436444319e+00
2.322081948924361542e-03,4.304229726579529743e-03,-9.803553028412366643e+00
-9.874448070710287965e-04,-8.538310644648481641e-04,-9.813611734870246295e+00
-5.624418025695505571e-03,-7.193798385039027951e-03,-9.803964579000906454e+00
-9.852363852519410367e-04,4.997766384471565319e-04,-9.807090539535431972e+00
8.132031872288173618e-03,3.144168872094336986e-03,-9.810571768934195802e+00
-1.735528534524229203e-03,8.431250439460588955e-03,-9.811462796903809291e+00
2.340244032677014311e-03,9.365636641301340257e-03,-9.800994191794471178e+00
5.086798352144254742e-03,6.693505799661852128e-03,-9.811544858935219438e+00
1.657742751403576322e-03,1.020112958234829044e-03,-9.801971472264883189e+00
9.888582782337979103e-05,-4.517836265955636754e-03,-9.792380290478890359e+00
-6.207932755975780067e-05,-5.854265113241031125e-03,-9.811616560577951063e+00
-8.219374939104498803e-03,-4.441738757519365574e-03,-9.819926589449167409e+00
-5.942664190260142990e-03,2.012613480750042542e-03,-9.791766842669163751e+00
2.576110504300265121e-03,-7.647345870467145250e-03,-9.797848180443319066e+00
-8.636148085692430323e-03,1.222870593037799457e-03,-9.806622748565059666e+00
2.974056048047935517e-03,-2.216308713549780627e-03,-9.796573054201205721e+00
-1.365807607726673284e-02,5.881522569190901148e-03,-9.799005825763462241e+00
-2.314964843205409659e-03,4.102237954788884138e-03,-9.797058658512316498e+00
1.556878849277265088e-03,-7.042470794462907680e-04,-9.816370683453104817e+00
3.125343180055556880e-03,-1.984306787369727928e-03,-9.794072736120593703e+00
1.276683439858026549e-03,4.635430053774187639e-03,-9.810424859748671622e+00
-4.450604273947719042e-03,-4.218364004566310492e-03,-9.802743966200187842e+00
-6.609979252710009370e-03,-3.241779533287227500e-03,-9.800651848497421881e+00
-2.146157789721099812e-03,4.812860674827943927e-03,-9.796996836952279963e+00
2.114209761420026562e-04,5.834528397293941952e-03,-9.813839190916358035e+00
-1.891761712686436175e-03,-6.478290361677022796e-03,-9.794414979860240678e+00
-3.722474318111578667e-03,-4.945585519018772143e-03,-9.809085574230449467e+00
-1.013349678970628612e-03,-2.008058970566848310e-03,-9.802021177857705325e+00
-3.447586150240959635e-04,-1.110785464061998015e-03,-9.813832921209613147e+00
7.807488674581070272e-03,-5.245596424490038545e-03,-9.807147240719743309e+00
1.088353817756969582e-03,2.742208413159658281e-04,-9.811065307328135532e+00
-4.179868125013441109e-04,5.780035183849942422e-03,-9.804340266019140770e+00
4.689003658588081387e-03,-9.202675618817010225e-03,-9.792538163275098739e+00
-2.897563008800437944e-03,-1.856169349057213867e-03,-9.806974466935649559e+00
-6.851610779051136267e-03,-2.682004174613768308e-03,-9.791521398927745423e+00
6.011412237861394909e-04,-5.077479800404541071e-05,-9.800657715976141660e+00
-3.134136285824048063e-03,-7.769393656915805912e-03,-9.799898353489524538e+00
4.516810960494811733e-03,-5.439047877129486903e-03,-9.788980910015622428e+00
-7.397503240477145726e-03,-3.435375316739020489e-03,-9.807123112818933564e+00
-4.121183519119366902e-03,-4.493061308707533945e-03,-9.795386494902677654e+00
2.997413042794306714e-03,-8.519437602174939617e-03,-9.808568306347771326e+00
6.670730591384200873e-03,5.868454960536839682e-03,-9.802237963887410643e+00
1.679678585564325964e-03,5.919854888539924365e-03,-9.799815021295540163e+00
4.526098868294702732e-03,8.438291310207251053e-03,-9.797961642505441660e+00
3.091141106991576672e-04,-4.407953172687959463e-03,-9.802735653542539396e+00
-1.076980992365223801e-03,-2.540322551857995305e-04,-9.801899401001513468e+00
5.522423655646428904e-03,-3.776595727529345140e-03,-9.791296391436311808e+00
5.548887988337722170e-03,-1.407218517425454707e-03,-9.803002209414737322e+00
6.232152144531588871e-04,-3.880542787912589185e-03,-9.792778348235835040e+00
-6.992204268992668545e-03,3.615899122704250082e-03,-9.802688537759927101e+00
6.789548542020918016e-03,-3.632037892148143408e-03,-9.797052055410256699e+00
-4.639366083737696267e-04,-2.132322851050303877e-03,-9.799708880603777317e+00
4.273330902829418853e-04,-3.879896055455261342e-03,-9.787352277957884539e+00
5.354516411373688722e-03,8.936496919004207956e-04,-9.803426748294812754e+00
4.805220611114719396e-03,1.198958888512795967e-04,-9.793952115126014490e+00
-4.075254290113378142e-03,8.684165549480111351e-03,-9.801647911570402272e+00
-1.231999273621252724e-03,1.073046098797021501e-02,-9.792149540284883713e+00
3.727042043747565321e-03,6.982077301963525960e-03,-9.800837479410263953e+00
7.211173732126978375e-03,-6.642280287946218491e-03,-9.802818838905041687e+00
1.248884602724320211e-02,-9.104644403809596066e-04,-9.797398824818122520e+00
7.042530380056123641e-05,-3.774571113848171561e-04,-9.802480015782231604e+00
9.270527211973697904e-03,5.077674855168140197e-03,-9.803799048708787822e+00
5.218849879319735312e-03,6.648062477811141936e-03,-9.802104865603304518e+00
3.908179875851412570e-03,2.054892047457613363e-03,-9.803024098251269081e+00
3.927722457843244898e-03,2.093187634894744730e-04,-9.799270397637430463e+00
-8.955456810362873469e-04,-4.954439272314800635e-03,-9.802947638531604113e+00
1.503720962325238867e-03,-4.450416070759573121e-03,-9.806599335301841691e+00
5.749121125415475146e-03,1.760016205861024505e-03,-9.797726542746852729e+00
4.307147259058690617e-04,-6.601287848948493922e-03,-9.800133786089443078e+00
-8.815692668779663566e-03,4.567175646505948310e-03,-9.789244518803238648e+00
2.316203329677936611e-03,4.692477557482003505e-04,-9.790848995388467202e+00
-9.083462341521259670e-03,-5.758316346576201200e-03,-9.802132782783914422e+00
-1.553808097156803274e-03,-4.929177326504002518e-03,-9.816925116194321177e+00
8.764880557916956624e-03,-6.061415518905494647e-03,-9.806164642718011137e+00
-1.180486407382187741e-02,-2.820679503360386340e-03,-9.806205721710622214e+00
-6.400080348927922845e-03,2.900061444339894958e-03,-9.789581020845570691e+00
-4.180286172782470477e-04,7.562721047808408496e-05,-9.806335096602422752e+00
-7.611078917633127758e-03,-7.067537911800023977e-03,-9.799296861095786682e+00
3.523750912212161249e-03,1.059867457938592876e-02,-9.805060508441272304e+00
5.053150183979427355e-03,2.602948580838243282e-03,-9.815860776026982037e+00
-7.341672903080759521e-04,-4.546361354971120271e-04,-9.808889690927504290e+00
-5.560039047760388653e-03,-3.773379550224432739e-03,-9.809450301581248866e+00
8.720205183085634297e-04,2.807768977810601568e-03,-9.806964775623441710e+00
-5.054597842037182251e-03,-3.239155517254955954e-03,-9.802765221825360697e+00
-5.167426542351207484e-03,8.396548348008455375e-04,-9.808003749253659365e+00
3.210909706463037881e-03,9.681888801992982047e-03,-9.799078450771496307e+00
-1.111083293162760249e-02,-1.700094013932166919e-03,-9.808918286649623397e+00
-8.677456794099090362e-03,-1.082040690434722847e-02,-9.799925608263817978e+00
-9.047804002941948337e-03,4.882340648184603851e-03,-9.791234438071613866e+00
3.336655483801981553e-03,2.327468245543786764e-03,-9.791529747467457412e+00
8.000061732280276498e-04,-3.572297931917008725e-03,-9.812180794943007101e+00
1.219741281960037664e-02,4.699432548742888717e-03,-9.790779165353987068e+00
-5.077536418003586287e-03,-2.609150026807449132e-04,-9.799765608498733016e+00
-4.760156902036286573e-03,4.599110862195687245e-03,-9.798247315608151098e+00
1.248291063411182886e-02,4.613668820189637150e-03,-9.792159144753599165e+00
-2.681632329929685334e-03,1.289062645875960547e-02,-9.802478190746869657e+00
-1.778561801764446402e-03,1.357332589147851971e-03,-9.802886621777929577e+00
-1.554952592888305470e-04,5.462891258602885951e-04,-9.804061457985241645e+00
1.022805649821489265e-03,-4.414106040627570533e-04,-9.804179729523921694e+00
-5.431400168442031447e-03,2.748295423702739552e-03,-9.795158529499108369e+00
3.568727677656978545e-03,-2.235394181038514397e-03,-9.794208607945806833e+00
1.011040729766416076e-02,-6.306951923847984101e-03,-9.790221861275190562e+00
-3.779104154253907534e-03,1.659755436518293905e-03,-9.799298903310573294e+00
4.475693115940225508e-03,7.795931366910472358e-03,-9.813749138308841324e+00
3.268087207287925788e-03,1.314248424985582381e-03,-9.786146999166286164e+00
7.441841000720486425e-03,2.870351754207009932e-03,-9.798757235103856544e+00
-3.531581842341575180e-03,-5.557800349350007149e-03,-9.806581653527649323e+00
-5.243089372101509583e-03,2.543441792009507908e-03,-9.808104021821765883e+00
-5.312799095877077105e-03,4.715246073784760939e-04,-9.796470653718209576e+00
1.584893648845069405e-02,-2.087538672508747369e-03,-9.794224096800633106e+00
2.514230553858117466e-03,4.179434909649519005e-04,-9.789703618731859791e+00
7.853943853859353397e-03,-5.205406167090775339e-03,-9.789557904669218047e+00
4.057751759615489499e-03,3.970949051019617877e-03,-9.789419381052164582e+00
4.795101567641896559e-03,-2.880698142482462573e-03,-9.790820275539429574e+00
6.017918626110676898e-03,2.065008236902790475e-03,-9.799303903042190456e+00
4.672160369349024310e-03,4.535285671188430691e-04,-9.802998533741430265e+00
1.924011029672983682e-03,-5.216960468206749066e-03,-9.801750016251318698e+00
-5.815637605282814558e-03,-2.776613424672657107e-03,-9.786961441257108874e+00
3.711263064547552434e-03,7.021626028235463009e-03,-9.799277398953183393e+00
2.310289217086588815e-03,1.064451940736743651e-02,-9.802830702391609918e+00
1.283669374951533449e-03,9.211607971752679321e-04,-9.805361228144111152e+00
-2.888311855090695910e-03,-2.694254481389522955e-03,-9.819655848754122118e+00
2.659003316950242588e-03,-2.784924170669120583e-03,-9.797070049898428223e+00
-7.255265672013032352e-03,2.589436284854380616e-03,-9.798538149603004399e+00
-8.847856098862837484e-03,-7.199824025754584080e-04,-9.802311709734569334e+00
3.736211764473862385e-03,3.318190648749353225e-03,-9.791369741988491526e+00
-2.211871505103314879e-03,7.670340913338128969e-04,-9.800860991262057453e+00
6.454821679775667523e-03,2.169308631713103052e-04,-9.798813924063583869e+00
-1.907603353207140305e-03,4.132690592406318073e-03,-9.812463825580680421e+00
-5.377507181161448810e-03,-6.199144681835351382e-03,-9.811548485089716110e+00
3.138427649801412821e-03,-1.324664310060985704e-03,-9.791741313502820176e+00
-2.543476366266846957e-03,-1.043438862644971562e-03,-9.791594539420229282e+00
-4.139664733571524202e-03,-1.003551533928197063e-02,-9.796979086377300305e+00
-7.277342888211361244e-03,4.121096742082164255e-03,-9.800630770296869798e+00
2.770771560023347572e-03,2.542984130251900714e-03,-9.801358131537035945e+00
9.827592803962233170e-04,1.512743342987915400e-03,-9.796552732334099289e+00
5.366785630522080512e-03,2.630932527500470710e-03,-9.810289995737742075e+00
4.016747955543922832e-03,-1.189576406958953647e-03,-9.803069213131918147e+00
-3.150162549850735877e-03,2.085035796213493414e-03,-9.792509641492451067e+00
-3.360723615149580827e-04,-3.587039863839247729e-03,-9.805481927596796154e+00
-8.024808371031526277e-03,2.450928117315252786e-03,-9.820513788355022200e+00
9.089553883868837711e-03,6.268081717438247699e-03,-9.793184648436783490e+00
-4.039815457144059138e-03,-2.866281071739385303e-03,-9.793583255763518736e+00
-5.232615124728836123e-03,-1.000588467033813704e-02,-9.800026779035487579e+00
1.279332460056712209e-02,7.934561638858656646e-03,-9.815361692296589169e+00
8.948129788970247836e-04,-5.272894025251628237e-03,-9.808701203849363282e+00
1.779634767176663333e-03,-7.857301105398751054e-03,-9.793845668084074418e+00
-5.302106396005439384e-03,1.629106761624275323e-03,-9.805220095553647042e+00
-6.070981114513105629e-04,9.792865783177657699e-03,-9.808262475383463297e+00
-1.083615926223376437e-03,1.721246078825099937e-03,-9.813308633417564764e+00
-1.100274106227121544e-03,-8.168755067053291505e-03,-9.808648958865054723e+00
1.687210345899590623e-03,2.830914868609773864e-03,-9.780890740730175281e+00
-9.713245002619509336e-03,4.008642381609612594e-03,-9.797082694401998637e+00
1.614621525649747799e-03,9.807750311374347808e-04,-9.799426123930889077e+00
3.627095475272120156e-03,-4.625557405867495621e-03,-9.806789338447163829e+00
7.304802650406212175e-04,9.496325015534735079e-04,-9.810611722126859391e+00
3.361825862821330585e-03,6.537940542712907498e-03,-9.805021384479053026e+00
2.657860239051225166e-03,-6.217839249720250733e-03,-9.799905669167999989e+00
-5.326650181555101296e-03,6.737900915488231890e-03,-9.805153233690385051e+00
-2.130335721027326514e-03,-6.623899454867605320e-03,-9.806882773154443456e+00
2.101764472836929656e-03,3.176153363218664049e-03,-9.804695803048195657e+00
-2.741006530039277484e-03,-7.336897687796230120e-04,-9.805509260547520256e+00
-1.691787667647489746e-03,-4.967422790273188235e-04,-9.798930341716987513e+00
-5.603912159251807877e-03,6.025271376264859126e-03,-9.807106904283743987e+00
-5.237536364273566274e-03,-2.666431553986263470e-03,-9.807021015091100580e+00
5.607763186038501428e-04,2.086883400576411331e-03,-9.798216473602400001e+00
-6.038356554545307175e-03,7.806036156260876338e-03,-9.799044091518620547e+00
3.598021919836366113e-04,1.101164184049894862e-03,-9.803378834088963600e+00
-9.391523410205233208e-03,-6.107851985818060943e-03,-9.810426894945404541e+00
7.829039473955031348e-04,3.605577535203660904e-03,-9.804246096152363421e+00
-5.696783258068033491e-03,-1.172202816451050874e-03,-9.804189016087207165e+00
5.150633764320236389e-03,-1.743664752053650496e-03,-9.790879319636578870e+00
4.809099706981238148e-03,-7.142460961994724980e-03,-9.806732514281513602e+00
9.696880716013491289e-03,9.164786256647185561e-03,-9.814571434201470268e+00
-1.269244415958676242e-03,2.318017819699447549e-03,-9.788902902037227349e+00
7.438409288076302606e-04,-3.008240867742517297e-03,-9.806058284969827454e+00
-2.704032662980692791e-03,1.765363151112843204e-04,-9.792244761873529768e+00
-1.134505975646358557e-02,-2.018407295308325810e-03,-9.792267570694694001e+00
-9.959181868049917646e-03,2.425795215661368225e-03,-9.818483947626274855e+00
2.413786333027739296e-03,-5.412650384449445989e-03,-9.804060612279348774e+00
1.502031947510903531e-03,-1.473373964371155025e-03,-9.802188130560825385e+00
-8.990685869987316775e-04,8.544624827348762212e-04,-9.804487370334642904e+00
1.024707991117224451e-03,-2.570073569785838279e-03,-9.800800926501709753e+00
6.911399405443162424e-05,-2.853657198886406371e-03,-9.813331134258586275e+00
3.303831917264465033e-03,3.858315236164388574e-03,-9.791138765301695912e+00
1.939614676055183068e-03,4.016580054605805618e-03,-9.815772059040059005e+00
1.813593835291618271e-03,-2.789986664753164348e-03,-9.801771708449175335e+00
3.246214099691736507e-03,-6.672286450079782834e-03,-9.794185161803428130e+00
-1.794757998303214957e-03,-4.782906472747572822e-03,-9.807546471114360287e+00
-9.389162033277071362e-04,-9.715274195022518405e-03,-9.811198645336936863e+00
3.890932613565950809e-04,-1.091273402601355519e-04,-9.781510520615771753e+00
-1.851014693748877140e-03,-1.403872614061244363e-03,-9.808233474449739475e+00
5.662525445317010547e-03,1.272768439555141927e-03,-9.807623487296234899e+00
-8.290251350414926459e-03,7.246978981093949411e-03,-9.805272477567402944e+00
6.568548334522898539e-03,1.040873281218423520e-02,-9.806902658131663841e+00
-1.510037071438284206e-03,-3.937563873537065426e-03,-9.794800445529292077e+00
-1.670700514226141980e-04,1.637701286800788934e-03,-9.797792963842244518e+00
-3.864412445966047306e-03,-4.336086658555249676e-03,-9.798435565969191074e+00
-4.731941468048133162e-03,-4.052761640633227233e-03,-9.810056883899861191e+00
-1.201257943311571279e-03,-8.361890085392151978e-03,-9.808366148197352530e+00
-1.963469840104890406e-03,1.267812920004265150e-03,-9.807990373095087477e+00
1.671474856001395901e-03,3.257129138879369043e-03,-9.803381174026624123e+00
6.060063697759149152e-03,-2.392012835932133628e-03,-9.802476678647058961e+00
-3.705812559021236154e-03,2.163814139301882761e-04,-9.809040989771302677e+00
4.004515810946726595e-03,-1.143946269572690411e-03,-9.797659311753289302e+00
-2.529807363420813211e-03,2.647351020575504452e-03,-9.807176645090805778e+00
1.180806388176059568e-02,8.916536659233626969e-03,-9.815398752202092680e+00
-4.370375717541672041e-03,6.099800100232580756e-03,-9.802707569834259616e+00
4.999904623554656154e-03,-1.401434028621798954e-03,-9.806711240485437742e+00
-2.889210699735622872e-03,-1.966834477820349029e-03,-9.798928793195560871e+00
5.217071865532393795e-04,9.468943025580276243e-03,-9.788418008219403887e+00
4.572203634020527430e-03,-3.382244053411159572e-03,-9.785242577186116009e+00
-3.256963577751376560e-03,3.963209674591694986e-04,-9.801452036385674305e+00
2.227839765222644052e-03,3.416668152921034218e-03,-9.810690308656955239e+00
6.872376649302093347e-03,-5.458952098419719845e-03,-9.803483041983536594e+00
4.714369563583849232e-03,-1.004793377490536578e-02,-9.792792311607556144e+00
-3.685613919198983766e-03,3.326917794824253271e-03,-9.799964194098054193e+00
3.627704723890664250e-03,-5.420245464003620216e-04,-9.798926188661621239e+00
-8.286344508075768264e-03,8.382682821063535544e-03,-9.803256712456127175e+00
6.869620260453871904e-03,1.005771447621159852e-02,-9.804145969514415526e+00
-7.596362223468255785e-04,7.621538508963072826e-03,-9.804876815512262311e+00
-2.993804559667486917e-03,-4.850130544015541188e-03,-9.805908436019329599e+00
-3.384750094430925491e-03,-1.601524380056381768e-03,-9.792743366253930049e+00
3.263221100589009521e-03,8.959664370877596859e-03,-9.794132798462610978e+00
-2.035804703910689285e-03,7.079612955144766982e-03,-9.796166298507985815e+00
6.953408352136744575e-03,-3.009940961513683354e-03,-9.793832121626376619e+00
4.858556035872945225e-03,-6.521113775766406665e-04,-9.789807818040522136e+00
-1.151535628084052621e-03,4.549300968466687967e-03,-9.797583087688650494e+00
2.912067716148476412e-03,8.973717215739297282e-04,-9.795607110677602591e+00
7.139884441388921928e-03,3.038198308186468299e-03,-9.812256607840563305e+00
-9.385901461438061685e-03,-9.529401661149913307e-04,-9.802629463640299079e+00
-1.191686480697621208e-03,5.933082771963250381e-03,-9.805044855217198929e+00
-8.837275633183703724e-03,-6.466298547584510385e-03,-9.791077887743378838e+00
-9.859913971279018682e-03,2.441252300525976159e-03,-9.788052719214325847e+00
3.076577979439014746e-03,8.069614339732971917e-03,-9.792862786612737125e+00
-1.838991269940065416e-03,-3.323476016035888884e-03,-9.808080461954761020e+00
-1.540692788052434642e-04,-4.354284722212174545e-03,-9.790496513266070622e+00
-1.126648097399282102e-02,5.250869431470682989e-03,-9.796572381081851688e+00
1.743251218131280532e-03,-1.086194386800171281e-02,-9.809293324292626792e+00
-1.635517686692050839e-03,-1.608081103918996158e-03,-9.791642619022752569e+00
-4.547612527428791481e-06,5.161270477987731781e-03,-9.795335123938086141e+00
